gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000943,12,1764424992815009300,0.103168,0.105728,0.787968,9.4272,34.052608,55.152128,257.778432,280.803328
0000001043,13,1764424992831584000,0.068864,0.069632,0.795392,8.93952,29.473536,50.399744,251.012096,273.679616
0000000643,9,1764424992832146700,0.07552,0.0768,0.6016,7.849984,29.614848,50.979328,255.195648,276.212736
0000000143,4,1764424992838193400,0.073216,0.07424,0.709888,9.905152,26.966272,48.04992,255.832064,280.46464
0000000243,5,1764424992858036000,0.027136,0.027648,0.341504,6.946304,38.891776,59.888384,276.459776,297.74848
0000000843,11,1764424992858283000,0.0768,0.078848,0.778496,8.062976,37.485824,58.559744,260.115712,283.927552
0000000443,7,1764424992864029700,0.056832,0.057856,0.784128,6.342656,39.394048,60.330496,261.817088,283.31648
0000000543,8,1764424992869832700,0.03328,0.034048,0.495872,7.644928,36.355072,57.139968,280.072192,302.029312
0000000743,10,1764424992876364000,0.066048,0.189184,0.848128,10.2336,33.850112,54.81088,288.38144,312.137472
0000000043,3,1764424992882220800,0.057344,0.058624,0.59648,8.453632,29.72672,50.665984,281.855232,303.870464
0000000343,6,1764424992883507200,0.030464,0.031232,0.43392,9.75232,28.735232,49.63456,287.161344,309.067008
0000000944,12,1764424992915023400,0.06016,0.061696,0.423424,145.654528,197.966336,218.737664,299.91296,325.069568
0000001044,13,1764424992931699000,0.055296,0.067584,0.43776,143.444992,192.255744,213.24544,268.499712,289.705728
0000000644,9,1764424992932263000,0.039168,0.040448,0.538112,147.412224,261.611776,282.313984,323.625216,351.011584
0000000144,4,1764424992938276400,0.047616,0.055808,0.254464,145.762304,216.246272,238.023936,277.216768,296.657408
0000000244,5,1764424992958215000,0.045568,0.046848,0.462336,161.473024,277.794304,298.406144,341.384448,361.37472
0000000844,11,1764424992958381600,0.037888,0.038656,0.36736,153.758208,280.196096,301.127936,363.848704,385.9712
0000000444,7,1764424992964140300,0.084992,0.086784,0.499456,163.36128,276.034048,296.741376,330.823168,352.965632
0000000544,8,1764424992969895700,0.1088,0.109312,0.585728,166.322944,276.292608,297.478144,415.689984,438.654976
0000000744,10,1764424992976498400,0.050944,0.062464,0.390912,165.516032,256.200704,276.891392,318.86464,340.651776
0000000044,3,1764424992982299400,0.051456,0.052736,0.308224,156.231424,260.127232,280.672256,322.915328,342.004224
0000000344,6,1764424992983648500,0.054784,0.055808,0.709888,174.964992,272.73728,293.644288,332.213504,359.933696
0000000945,12,1764424993015244500,0.026368,0.02688,1.666304,45.739776,156.109824,177.976576,212.510976,234.02496
0000001045,13,1764424993031887400,0.036864,0.037632,0.424448,45.653248,109.121536,130.328576,183.763968,206.599424
0000000645,9,1764424993032415200,0.039936,0.040448,1.39136,46.190848,105.121024,127.231488,193.81888,217.135872
0000000145,4,1764424993038401500,0.048384,0.056576,0.489984,49.466368,170.815744,192.413952,270.25024,292.141568
0000000245,5,1764424993058312700,0.060928,0.07168,2.0544,72.706816,217.879296,238.880256,297.028608,319.384064
0000000845,11,1764424993059028700,0.033024,0.033536,0.359424,55.892224,223.31392,244.888064,280.36864,303.552512
0000000445,7,1764424993064328700,0.01792,0.018432,0.261888,64.556032,217.03936,240.432896,282.524672,307.01824
0000000545,8,1764424993070267100,0.043008,0.044032,0.525056,82.033408,183.651328,204.449792,335.573248,352.99584
0000000745,10,1764424993078280700,0.039424,0.040704,0.303872,74.209792,163.630336,185.835264,245.383168,268.0128
0000000045,3,1764424993082584000,0.1024,0.104192,0.445696,70.007296,165.050624,186.628096,230.134272,253.12256
0000000345,6,1764424993084003000,0.061952,0.063232,2.146048,79.319808,195.347968,217.24928,283.578368,306.609408
0000000946,12,1764424993115592400,0.03072,0.031232,3.83104,78.394112,167.712,189.022976,232.417792,253.75872
0000001046,13,1764424993132048600,0.024064,0.024576,4.098816,34.155264,350.48832,371.468544,443.959808,465.975552
0000000646,9,1764424993133128000,0.024064,0.024576,0.959232,77.946624,195.198464,216.33408,262.22208,284.697856
0000000146,4,1764424993138607900,0.014592,0.014848,0.301824,35.163392,134.868736,156.514304,207.348992,228.791808
0000000246,5,1764424993158546400,0.020992,0.021248,0.339712,45.771264,181.506816,202.533888,276.080384,298.646528
0000000846,11,1764424993159275500,0.025856,0.026368,2.161152,84.221952,231.011328,252.437248,316.573696,338.584576
0000000446,7,1764424993164390100,0.03584,0.036608,0.286976,40.83328,172.518144,193.928192,270.968576,292.783616
0000000546,8,1764424993170237000,0.018176,0.018432,0.24832,26.558976,168.237056,188.798976,236.491264,256.05632
0000000746,10,1764424993178499800,0.032,0.032768,0.866816,72.501504,195.151104,216.441344,257.803776,281.553152
0000000346,6,1764424993184022800,0.016128,0.016384,0.932352,23.764224,169.316096,192.875008,297.055744,318.404352
0000000046,3,1764424993184154600,0.018432,0.018688,1.08544,72.992,185.147648,206.488832,260.64256,281.275392
0000000947,12,1764424993215760400,0.095744,0.096256,1.072384,27.736576,177.13408,198.285312,273.174016,293.785856
0000001047,13,1764424993232315600,0.023552,0.023808,0.198656,204.329216,308.58624,329.15968,365.050368,395.075072
