gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000243,5,1764435845752629000,0.0576,0.056832,0.673536,8.211456,28.23936,49.220352,249.88928,272.86912
0000000143,4,1764435845758354200,0.056064,0.054784,0.697088,5.182976,25.668352,46.540544,245.412608,268.486656
0000000743,10,1764435845766516200,0.032768,0.032,0.770304,5.637376,25.361408,46.22592,239.09376,260.681216
0000000643,9,1764435845771033300,0.214784,0.204032,0.748288,7.120384,33.047808,54.013696,251.42784,274.962944
0000000343,6,1764435845775338000,0.029696,0.029184,0.325632,7.408128,31.68896,52.478464,245.176064,267.42016
0000000043,3,1764435845776032800,0.02944,0.028672,0.511488,10.002432,36.628992,57.408512,258.224384,281.099776
0000000543,8,1764435845785868500,0.061952,0.060928,0.44288,5.582848,32.823296,53.647104,250.284544,272.57088
0000000443,7,1764435845791814000,0.068352,0.067072,0.98176,7.949312,32.129024,52.955392,250.642688,272.55552
0000000943,12,1764435845792977000,0.039168,0.036608,0.504064,7.183872,32.045568,52.83328,259.452672,283.292672
0000001043,13,1764435845799740400,0.041472,0.040704,0.585216,9.69984,28.011008,49.107968,250.881792,273.078528
0000000843,11,1764435845806622200,0.05504,0.054016,0.440576,7.714048,23.3792,44.206336,245.646592,268.14336
0000000244,5,1764435846052688600,0.025088,0.024576,0.460032,155.036928,169.761536,190.44736,381.568512,402.22976
0000000144,4,1764435846058371600,0.02304,0.022528,0.372736,153.896192,168.7296,189.319424,383.614208,404.66688
0000000744,10,1764435846066640400,0.029184,0.028672,0.51968,149.91104,163.86048,184.51328,375.763968,398.505472
0000000644,9,1764435846071137500,0.022528,0.022272,0.333568,161.305088,176.080384,196.912128,392.07296,414.02112
0000000344,6,1764435846075690200,0.053248,0.052736,3.138048,156.706048,170.447616,190.982656,388.514304,410.369024
0000000044,3,1764435846076211500,0.05376,0.053248,2.727424,167.744,186.934528,207.534848,398.258688,419.218944
0000000544,8,1764435846085987300,0.020992,0.020736,1.542144,163.746048,184.528896,205.069568,399.415808,420.352768
